,Bldg #,Building,Code,2018-01-01 00:00:00,2018-02-01 00:00:00,2018-03-01 00:00:00,2018-04-01 00:00:00,2018-05-01 00:00:00,2018-06-01 00:00:00,2018-07-01 00:00:00,2018-08-01 00:00:00,2018-09-01 00:00:00,2018-10-01 00:00:00,2018-11-01 00:00:00,2018-12-01 00:00:00,2019-01-01 00:00:00,2019-02-01 00:00:00,2019-03-01 00:00:00,2019-04-01 00:00:00,2019-05-01 00:00:00,2019-06-01 00:00:00,2019-07-01 00:00:00,2019-08-01 00:00:00,2019-09-01 00:00:00,2019-10-01 00:00:00,2019-11-01 00:00:00,2019-12-01 00:00:00,2020-01-01 00:00:00,2020-02-01 00:00:00,2020-03-01 00:00:00,2020-04-01 00:00:00,2020-05-01 00:00:00,2020-06-01 00:00:00,2020-07-01 00:00:00,2020-08-01 00:00:00,2020-09-01 00:00:00,2020-10-01 00:00:00,2020-11-01 00:00:00,2020-12-01 00:00:00,2021-01-01 00:00:00,2021-02-01 00:00:00,2021-03-01 00:00:00,2021-04-01 00:00:00,2021-05-01 00:00:00,2021-06-01 00:00:00,2021-07-01 00:00:00,2021-08-01 00:00:00,2021-09-01 00:00:00,2021-10-01 00:00:00,2021-11-01 00:00:00,2021-12-01 00:00:00
54,0650,Physical Education Bldg,PED,53977.954894725175,61849.98988508991,54643.991025118106,56350.987955508834,53073.585951643734,52126.42709191908,59182.91626870287,69216.60365660956,68934.73411261463,63270.59183561644,59390.78073354428,53776.319903355026,55147.04294597499,56848.10190959679,57365.99957704931,65075.00118826712,54858.99028298066,54065.847497604234,60300.982441268905,57819.886661739445,71791.94837827396,68943.01234061195,62306.893870147615,52879.85863020618,56128.0598600132,69297.0,54180.0,51503.00000000001,56801.0,53713.0,47557.99999999999,47163.0,53431.0,52104.8763201652,54887.0,43551.0,49580.0,42038.0,32974.0,43982.0,44518.0,47514.0,36708.0,47056.0,74020.0,64034.0,59222.0,51444.0
55,0651,PED Chiller Plant (NEW 12/00),PED1,375237.86057674146,389640.0587132285,369248.11246030347,439167.82782705245,473859.9607524166,481170.07040054444,550038.3540502114,529767.8120038109,460034.2518703041,469071.12090181233,433786.8065881745,382413.20961659105,274822.2070089527,279180.52667523996,338194.0538760848,435035.9166722204,363682.02617029514,420593.0223825362,536557.8240898143,504101.12405993947,532075.5819605993,485164.2507842449,411255.4397979623,313187.631236134,259940.40505816022,185492.0,166012.0,164932.0,193132.0,310440.0,451816.0,467728.00000000006,520044.0,446234.37317052163,368284.0,279224.0,313237.0,275448.0,274472.0,298936.0,366252.0,460436.0,457060.0,455136.0,519932.0,446864.0,427664.0,291188.0
56,0720,Hedco Chemical Engineering,HED,19774.956858267396,18197.723488577496,18675.973693221873,18407.96213429193,20192.01956514058,18149.501987820284,18840.0,18964.020380151218,19030.89770606611,17535.908563922338,21138.663197332207,19222.117462091686,19398.521424742547,18020.045894277213,17549.97713750361,19911.974316155054,18565.02981965518,16884.97281492084,20218.985461473745,15247.949045638317,16279.999255947592,18340.99921934941,18035.275660814914,17871.31050226533,14972.009930082255,17143.0,13897.000000000002,11794.0,10637.0,12108.999999999998,12856.999999999998,13857.0,15794.0,15189.670511311682,18590.0,16606.0,18450.0,16526.0,17943.0,17407.0,18020.0,19132.0,16862.0,15510.0,17450.0,17855.0,20124.0,18750.0
57,0730,Dedeaux Field ,BDF,44476.01041722499,48442.4971809752,46623.4947862031,35029.857156706705,44028.15824439523,28122.024523585726,26817.999999999996,28495.98241313513,31284.85717704705,39520.1453653994,39416.08560169533,25099.24302481316,30636.046169157067,48703.097026448784,42527.0138936057,44721.006112127565,33208.02304840434,22822.95711831837,28195.979629081947,26410.976310298192,27944.97917531425,31417.023724457667,40500.95181605986,30326.888295731358,32836.05957632742,46365.0,32522.000000000004,21102.0,22463.0,23439.0,23578.0,23896.0,25853.0,23726.4896707248,28194.79,24981.0,24800.0,24000.0,44276.0,32246.0,26653.0,20884.0,21148.0,21347.0,27144.0,22919.0,26755.0,19487.0
58,0740,Zumberge Hall of Science ,ZHS,131750.22484693635,127502.10456686908,126064.05766933537,134097.97416825243,147384.0176680966,134545.9996638909,139542.09414119532,142723.91924982172,144009.47233918606,133737.17802901985,142409.94349426703,137109.60426370052,127912.10282057797,125736.21615944852,124436.00322245329,133288.01099088156,127498.00810360142,125507.70881139926,143971.97482216763,123367.81056135683,150191.86966206346,155694.09452286654,150963.77510881636,157459.52872089052,146452.23703153196,165900.0,140892.0,127584.0,135312.0,136256.0,135912.0,133384.0,145596.0,140570.3096058955,158047.0,143101.0,152196.0,135144.0,133460.0,131884.0,132732.0,144328.0,140848.0,123464.0,156754.0,138240.0,180307.0,143978.0
59,0750,Religious Center (URC),URC,4711.9852846445965,5774.031155208421,4543.970656560215,5443.029134348982,4722.688280114212,4440.293728845482,9658.025241694932,10701.98556311738,7646.990724707923,7242.943851639581,6066.914060631625,4507.462374262688,3966.0386083346084,4486.992729521887,4366.030257841868,4558.989161571951,3561.96681182449,3970.015488762673,6676.978442247824,6690.008948019919,8885.981707319883,6892.966862239132,4967.985345178726,4332.991124887659,3341.0347675881685,4151.0,2676.0,1547.0,1245.0,1418.0,2393.0,2952.0000000000005,2337.0,1551.7350832902966,1458.0,1379.0,1625.0,1678.0,1170.0,1897.0,3035.0,3163.0,3490.0,5375.0,8774.0,5927.0,5428.0,3467.0
60,0760,Norris Cinema Theater,NCT,18665.312771870336,18091.672829167062,17825.99675392678,18791.006478889583,20280.97853193968,16972.017932169772,16428.9970688887,17185.976963369012,19471.92596860391,19454.900972657593,19023.734667959874,17818.58681123858,16798.997914402345,17320.007332435052,15989.016606857735,18058.007183413854,18568.996245214475,15452.985868039374,15974.003158331776,16873.969575630825,18862.9701546048,18729.020499186438,18461.953419156463,18354.945875288475,16794.022115069358,18158.0,14628.999999999998,10169.0,9614.0,9292.0,8857.0,8979.0,11079.0,10886.362465885939,13550.0,11416.0,12194.0,19494.0,11821.0,12887.0,18299.0,14196.0,11520.0,16874.0,13956.0,15620.0,19541.0,17316.0
61,0780,Salvatori Computer,SAL,36413.94853728751,45457.64473644457,80144.02387815574,74822.99969520878,80781.00563101852,71398.22819377136,72384.01806859359,77731.7278110455,75910.6992555081,75576.56910432385,79469.87410270452,78315.99247615751,72233.05056636948,71992.13138944858,73397.02073271063,82499.01140425396,78101.01913492405,75159.60138640834,82385.24906422228,77485.84480523533,76445.95199015521,79300.02015794518,76039.91798784328,85024.77625998366,76990.144651123,83083.0,71861.0,38242.0,26103.0,24447.0,23047.0,22105.0,25182.0,23706.77120124846,24366.0,18069.0,20150.0,21542.0,20745.0,19364.0,18435.0,20606.0,24318.0,24532.0,27264.0,27001.0,31072.0,25973.0
62,0790,Drama Center,DRC,4040.9694449502945,4663.976845152177,5122.985330212717,5268.95404817829,4660.050505738817,3642.0213758124105,3583.9999999999995,5031.997285361828,5114.979526637735,5700.395513614333,5293.449455964149,3577.7126821280176,4643.006509030143,5948.019956223749,4376.993147175004,5098.008426369501,3057.9974466431518,2939.6840896914673,3399.007579039628,3631.2040118875702,5951.986440426583,5869.012064044768,4381.004898652063,3852.132605680911,4302.010942059097,5406.0,3019.0000000000005,1640.9999999999998,1687.0,1678.9999999999998,1493.0,1721.0,1599.0,1243.6991428957604,1513.23,1199.0,1298.0,1322.44,1205.0,1735.0,3450.0,1659.0,1378.0,2224.0,3477.0,4335.0,3903.0,3033.0
63,0800,John Tyler DCI Bldg,TYL,30800,0.0,29160.0,0.0,28520.0,19840.0,0.0,46120.0,17840.0,15960.0,0.0,0.0,40000.0,0.0,27000.0,12240.0,13080.0,15600.0,17800.0,19000.0,16240.0,17200.0,12440.0,0.0,12240.0,12040.0,13560.0,4600.0,8920.0,0.0,15840.0,0.0,0.0,101.49161012735759,0.0,0.0,0.0,55440.0,57800.0,0.0,0.0,0.0,0.0,79400.0,0.0,15440.0,0.0,0.0
64,0830,Ramo Hall of Music,RHM,7603.023012265886,7488.991537554534,6942.971605593766,7295.9822399271925,6396.982661982479,5285.005195695924,5378.0,6165.994940912939,7251.99793813181,7520.94543523923,7957.898628811835,6295.894614724264,7375.027987838497,7629.0001275044215,6850.018405601599,7726.002230789883,5742.975901349422,4879.971536259223,5407.235833744411,5237.0,7543.982590634053,7907.030921927846,7673.966951152342,7187.712550390088,7046.234288884623,8327.0,6200.0,4714.0,4966.0,4933.0,4844.0,5204.0,5794.0,5463.746493642195,6113.0,2338.0,3479.0,3374.0,7651.0,7882.0,5999.0,5353.0,5076.0,5237.0,7279.0,8318.0,9160.0,8402.0
65,0840,Bing Theater,BIT,17948.00617742973,17512.004296686922,19326.006436984444,23112.01317452562,19976.985418428452,17167.012937933425,19337.03459052687,19841.961861569933,22761.931985344476,23955.873223319333,25060.668018659242,16704.535114446433,18675.033861136566,20333.013541506687,19279.01544428415,22115.005308434906,18589.003362373875,16077.96719408021,19623.00089572615,17070.99570471456,17859.00064772162,23001.00018250831,23619.94870941507,20321.941846360256,17399.039268433044,21717.0,15885.0,11683.999999999998,16838.0,14400.000000000002,17496.0,17073.0,15332.0,14101.585040789623,16426.0,12289.0,15391.0,12158.0,11971.0,13102.0,13972.0,18253.0,17489.0,17003.0,20161.0,20117.0,20219.0,14538.0
66,0850,Music Faculty Bldg,MUS,46525.00997781836,41998.97569805832,40059.0007434872,42960.003048943494,43034.016801941485,34923.01426503862,33930.04219411115,39395.95891723453,44249.81566790044,44108.71628459134,48483.27049800078,39495.58031761573,40095.024515513214,39891.07315183122,37420.0353110525,41142.99753997932,32816.98015208771,21803.929863577352,22515.728227660642,24364.211056725107,34771.982881488766,36913.99185548223,35284.94000057146,33386.17128570865,28510.78962668882,34116.0,24768.0,11919.0,18519.0,18590.0,18171.0,17435.0,21206.0,19465.69285180089,23465.0,22216.0,23067.0,20852.0,19990.0,19302.0,20674.0,24634.0,22320.0,24271.0,35195.0,32711.0,32325.0,28034.0
67,0870,Davidson Conference Center Non-Aux,DCC,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,0871,Davidson Conference Center  ,DCC1,40305.9738102659,39601.210695348214,40236.01888299162,40656.98768002969,42126.035617219,40293.99957066697,45694.0,47140.9770232453,44598.83299869213,40836.730333011335,40833.41266453066,38495.61168287816,33998.041195312646,33952.04777391685,37887.98385900062,42065.96921966188,39249.005834789816,38644.89922886164,45794.974568315985,42256.934038467385,48586.959407879265,46267.47012751145,41852.457256201924,37963.87265316664,35218.04227226145,39320.0,33199.0,20098.0,23483.0,24056.0,28631.0,37755.0,42224.0,35376.95692957375,35111.0,27911.0,27948.0,29933.0,30244.0,33438.0,34031.0,36016.0,44759.0,43480.0,47686.0,41462.0,40148.0,35624.0
69,0880,Birnkrant Hall,BSR,68307.81164786288,61903.97569859367,61815.10323998011,61903.97660810205,68295.03157637599,54651.20000000001,48700.0,56246.441139324845,71709.16680665518,67709.77249436891,66722.35279112977,47977.652952083736,51323.055451170505,52914.039046672806,51067.10468411897,63590.00876010891,41982.22302387166,34844.55618938675,45599.84398084015,47060.44081125658,74349.48272850827,70106.1397788444,60519.332498408985,52572.090665555086,46422.0363832048,58222.00000000001,44349.0,10353.92,10895.0,11084.0,12488.0,13681.0,13589.0,12971.509689110613,13948.0,12718.0,13321.0,13020.0,13000.0,13114.0,10632.0,11732.0,12433.0,13386.0,14600.0,13396.0,14846.0,10724.0
70,0890,Wilson Student Union,STU,41070.97188834283,39080.03231418563,39074.03676740591,41283.961417829014,43440.02952456838,39787.97336493286,41272.021553798775,44155.975986421676,42635.81308108715,43516.72860210371,58040.14032319978,37359.20382575774,36155.39056278466,38464.781566363614,39037.00190676984,42607.00928664303,40053.02362757448,38981.928156403694,42628.00513358332,39944.92256165132,42978.97463645028,44968.03777815677,43375.91528919373,42079.748520284455,38747.186385821085,43040.0,32700.0,29737.000000000004,25679.0,31709.0,29316.000000000004,29045.0,31647.0,29449.091135487037,31736.0,26859.0,26586.0,25228.0,26894.0,24937.0,26405.0,29177.0,28516.0,29549.0,36965.0,36929.0,37754.0,31512.0
71,0900,PHP Bldg A,POA,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,0901,Custodial Services Building,OMP,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,0910,John Hubbard Hall (was SAS),JHH,32592.960229445747,33770.875317467166,34744.30615166011,36984.92024083445,38247.82448035945,31080.26998215617,34948.020251899594,38333.52862934113,34255.37579020994,35631.15219460771,35796.40198534559,36926.07593907256,32150.189993326465,34270.64520561239,33424.59837740688,37727.2474961029,34352.628471199874,31355.21497441073,33595.91200369511,34943.68580166404,34442.63487625655,36083.52097148714,33965.93779444367,36594.59446607514,31738.358919345344,36428.0,27183.0,23938.28,22145.0,23045.000000000004,22505.000000000004,23497.0,25640.0,23929.002119862376,28008.0,26050.0,27755.0,24394.0,25210.0,20206.0,21107.0,22329.0,25883.0,27171.0,29443.0,29648.0,30643.0,28958.0
74,0920,Topping Student Center,TSC,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,0930,Marks Tennis Stadium,MTS,25663.687813278484,15613.028466594285,15755.668487434168,13627.658422738301,15194.991160448179,13452.007013217059,23743.996862257318,32736.015934568906,31679.84996362316,31679.822211978135,34891.51250757884,34809.87451873033,31680.00911462444,30624.05379944489,30580.026500059423,32735.984973314437,31680.015931472586,30623.919549498645,33791.990368310115,29166.959828468094,19506.95720445948,18394.02294175248,21225.951550359863,18392.954061900462,20871.02621008197,20953.0,14246.0,10522.0,13362.0,13524.0,13897.0,14340.0,16963.0,14059.716627290236,12580.0,14932.0,21276.0,19420.0,18579.0,17392.0,16092.0,16222.0,15644.0,14928.0,16315.0,14579.0,15734.0,13579.0
76,0940,David Marks Hall,DXM,22071.01831450964,20712.99871601846,20107.995761851344,20559.989298490043,20736.035299183906,16579.995439533748,19504.008128745623,24131.947225912012,25013.94905647688,23587.849771506764,24468.658989619507,24267.036471238167,25020.042935119876,19437.047027148936,20680.120365795214,23232.98439883538,17847.98174023687,16540.940832110817,20330.99041868487,19797.958611400853,25138.00076000228,24477.99762432536,22302.98523660359,21397.85699797324,17613.06741117193,21429.0,17389.0,16157.0,16835.0,17440.0,17425.0,17304.0,18089.0,15978.287633019108,16767.0,14010.0,14682.0,11622.0,10899.0,10984.0,10670.0,10622.0,9939.0,10480.0,11238.0,10226.0,10051.0,8970.0
77,0970,Kerckhoff Carriage House,KCH,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,0990,Elisabeth Von Kleins Mid Residence Hall,EVK,21041.665238709684,18937.183022137327,17068.346872286635,15487.672480949908,14178.99376329907,24392.0521470688,19336.0,22162.754756934024,28255.51879016518,26679.6708266768,26290.568504936928,18904.58728246978,20222.821370089412,20849.728395437858,20121.966304529877,25056.342322030792,16542.26944398869,13729.793134778725,17967.680246370503,18543.196165257526,29295.93638079249,27623.89624500104,23846.422856095203,20714.982363623327,18291.653201648398,22941.0,17475.0,14309.449999999999,15030.0,85875.0,85569.0,102577.0,112397.0,81942.68265143044,81821.0,64714.0,71522.0,65344.0,65660.0,64370.0,67171.0,77917.0,81538.0,99025.0,147320.0,126791.0,129199.0,92249.0
79,0991,May Ormerod Harris Residence Hall,HRH,31809.01896066571,28826.96712523911,28785.507968491507,28826.939809896045,31809.061090149982,28826.92592629104,22851.0,26192.385061269175,33392.94586309975,31530.5531115228,31070.700438853353,22341.80149359165,23899.714165461504,24640.528928841995,23780.473133942425,29612.06253889397,19549.928283901347,16226.134198056894,21234.55654189079,21915.0,34622.4602142376,32646.4600782339,28182.167875125233,24481.321756601687,21617.408329220834,27112.999999999996,20652.0,4938.85,4599.0,4060.0,3825.0,3846.0,3524.0,3507.42880286025,3815.0,3445.0,3653.0,3549.0,3000.0,3098.0,3045.0,3421.0,3268.0,6229.0,13696.0,11402.0,11247.0,6722.0
80,1000,College Hall,COL,76871.80138005679,69665.08223231189,69565.0324900806,69665.0605655698,76871.8087866222,46693.17395596001,47597.950445912546,63298.24876114508,80699.58915906909,76198.78620285337,75087.5365360025,53992.73238219675,57757.54367269075,59548.01394870166,57469.49163559094,71562.48942194029,47245.66974105953,39213.139264581674,51316.835684303325,52960.99999999999,83670.9270854594,78895.55333065201,68106.85715694987,59163.18460326721,52242.10785645656,65522.0,49910.0,5074.26,4564.0,4106.0,3969.0,3930.0,3780.0,3876.6564688218837,5090.0,4000.0,4595.0,4298.0,4000.0,4298.0,4482.0,4946.0,4228.0,5346.0,8894.0,7836.0,8781.0,7677.0
81,1001,University Residence Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4757.0,4773.0,4590.0,4623.0,5234.124561678415,4079.0,4248.0,4807.0,4500.0,3995.0,4234.0,3831.0,4228.0,3981.0,5596.0,9969.0,8416.0,8967.0,7068.0
82,1020,Childs Way Bldg I,CWO,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,1040,PHP Utility Storage,PUS,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,1050,Hazel & Stanley Hall,HSH,12975.01840961179,13247.986153296268,17268.985823703555,19421.01449253728,21901.097902566245,20618.473812219385,15886.0,15886.018093985578,14975.93453009252,13084.611906756285,12687.811302275693,14843.096984565966,12964.86391148856,12382.87146344289,11895.98612577908,12288.973561370702,11159.013342994978,11123.994869083843,12857.99068272852,12497.000820132547,14406.98454251142,13112.017429256035,11522.978953294727,10370.912641924268,7937.433440617041,9596.0,8659.0,8832.0,8576.0,8598.0,8535.0,9111.0,11955.0,7251.697568283394,7097.0,5655.0,6374.0,5539.0,5534.0,5812.0,6238.0,8252.0,10440.0,10736.0,12351.0,10792.0,10515.0,8097.0
85,1060,Seeley G. Mudd,SGM,238322.81480543042,219837.5190160857,211491.6810288433,222950.0142109243,239154.82081327814,224779.1071114768,270033.08337368973,305215.9321813974,276918.9331354739,265841.301211865,267374.193587386,212086.04683889652,199709.68424651405,187425.827368643,214351.89368614982,249186.90032112267,231891.00402641814,249502.42683191196,293541.91168943816,283410.47302806645,332977.80069217103,310614.07781369623,267868.7044334887,223191.4188779751,217046.26778081007,266982.0,211072.0,211191.00000000003,245338.0,289010.0,281367.0,295533.0,319383.0,304699.15834116424,271331.0,232815.0,248453.0,225681.0,222541.0,236761.0,245850.0,295585.0,310101.0,303111.0,330153.0,288138.0,273375.0,203500.0
86,1100,Arnold Shoenberg Institute,ASI,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,1110,Denny Research Center,DRB,124878.98262764125,115344.7643268725,117030.26928166064,107207.69389983859,107416.25319369108,103955.9887612921,119936.10325176385,127755.92520695821,117102.54691197161,110547.94460531992,119830.63490415219,112616.7039287664,100337.09793997217,95267.2004861259,92390.04775960861,99004.9830753006,94790.97960120894,94188.77738318007,107401.9939073588,95752.85787501164,101369.89866549431,103408.02222704736,98429.86976276823,104131.72885942619,95445.12022716178,110954.00000000001,94825.0,84693.0,88523.0,96065.0,93354.00000000001,100495.0,112817.0,106210.13091568594,109313.0,94487.0,106467.0,96851.0,93885.0,91346.0,95282.0,107367.0,106580.0,102726.0,104260.0,88908.0,85316.0,81708.0
